record_id,topic,country,year,count,per_10k_country_output,query_or_oql,source_ids,notes
BTF-158,core_basket,MY,2016,9,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-159,core_basket,MY,2017,11,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-160,core_basket,MY,2018,5,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-161,core_basket,MY,2019,16,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-162,core_basket,MY,2020,14,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-163,core_basket,MY,2021,27,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-164,core_basket,MY,2022,25,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-165,core_basket,MY,2023,38,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-166,core_basket,MY,2024,46,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-167,core_basket,MY,2025,45,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-168,core_basket,MY,2026,41,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter MY; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,2026 partial year (to 24 Sep 2026)
BTF-169,core_basket,SG,2015,3,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-170,core_basket,SG,2016,4,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-171,core_basket,SG,2017,2,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-172,core_basket,SG,2018,7,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-173,core_basket,SG,2019,6,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-174,core_basket,SG,2020,14,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-175,core_basket,SG,2021,22,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-176,core_basket,SG,2022,31,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; country filter SG; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
