record_id,sku_id,date,city,store,channel_type,product_name,brand_raw,brand,origin_raw,category_raw,format_raw,product_type,as_sold_form,formulation_archetype,primary_protein_source,secondary_protein_sources,non_vegan_flag,key_ingredients,protein_g_per_100,protein_unit,protein_value_basis,energy_kcal_per_100,fat_g_per_100,carbs_g_per_100,sodium_mg_per_100,price_vnd,pack_size,pack_unit,price_per_100g_vnd,price_per_100g_protein_vnd,price_confidence,conv_equiv_price_per_100g_vnd,chay_vs_conv_price_diff_pct,likely_imported_protein_ingredient,brand_owner,ownership_country,manufacturer,plant_location,product_group,data_confidence,source_ids,evidence_label,confidence,notes,field_notes_original
SKU-137,P137,2026-09-20,Ho Chi Minh City,GO! Nguyễn Kiệm,Modern Retail,Viên Khoai Môn Nhân Nấm Chay,brand not legible,unbranded/illegible,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Taro balls with mushroom filling,dumpling/spring roll/bun with vegetable filling,ready-to-cook,A1,"none (taro, mushroom)",,,Taro and mushroom filling,,per 100 g,field log (label or collector OSINT),,,,,47500,300,g,15833,,High,,,N,n/a,n/a,Not verified,Not verified,UNB-khoaimon,High,FORM-01,VN-direct,High,,Front label and 300g net weight visible in IMG_1101. Price verified from the high-resolution freezer overview crop of IMG_1099.
SKU-138,P138,2026-09-20,Ho Chi Minh City,GO! Nguyễn Kiệm,Modern Retail,Chả Lụa Nướng Sả Chay,brand not legible,unbranded/illegible,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Grilled lemongrass sausage analog,frozen meat/seafood analog,ready-to-eat,A0,"unknown (""plant protein"")",,,Plant protein and lemongrass seasoning,,per 100 g,field log (label or collector OSINT),,,,,,400,g,,,High,,,unknown,n/a,n/a,Not verified,Not verified,UNB-chalua-sa,Medium,FORM-01,VN-direct,Medium,,Front label and 400g net weight visible in IMG_1102.
SKU-139,P139,2026-09-20,Ho Chi Minh City,Emart Phan Văn Trị,Modern Retail,Phi Lê Cá Hồi Chay (Vegan Fish Fillet),An Nhiên,An Nhiên,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Fish fillet analog,frozen meat/seafood analog,ready-to-cook,A3,"wheat gluten (label ""wheat"", 19 g protein)",soy fiber; seaweed,,"Wheat, seaweed, palm oil, soy fiber, sugar, salt and vegan fish sauce",19,per 100 g,field log (label or collector OSINT),220,15,,580,116000,500,g,23200,122105,High,,,Y,"Phạm Gia Phát Trading & Import-Export Co., Ltd (Công ty TNHH TM XNK Phạm Gia Phát), tax code 0312857463",Vietnam,Not disclosed on brand site; company is registered as a trading/import-export firm,"Head office Hiệp Thành ward, Ho Chi Minh City (former District 12); plant not disclosed",AN-cahoi,High,FORM-01; FORM-15; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,,Full label and nutrition panel clear in IMG_1106. Price verified from the high-resolution Emart shelf-strip crop of IMG_1104.
SKU-140,P140,2026-09-20,Ho Chi Minh City,Emart Phan Văn Trị,Modern Retail,Sườn Non Chay Sốt Cà (Vegan Pork Chops with Tomato Sauce),An Nhiên,An Nhiên,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Pork-chop analog with sauce,frozen meat/seafood analog,ready-to-eat,A3,soy protein/TVP (90%),,,"Soy protein (90%); tomato, leek, vegan fish sauce, tapioca starch, sesame oil and seasonings",,per 100 g,field log (label or collector OSINT),,,,,85500,400,g,21375,,High,,,Y,"Phạm Gia Phát Trading & Import-Export Co., Ltd (Công ty TNHH TM XNK Phạm Gia Phát), tax code 0312857463",Vietnam,Not disclosed on brand site; company is registered as a trading/import-export firm,"Head office Hiệp Thành ward, Ho Chi Minh City (former District 12); plant not disclosed",AN-suonnon-sotca,High,FORM-01; FORM-15; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,Protein not legible.,Front/back label clear in IMG_1107; nutrition numbers partly obscured. Price verified from the high-resolution Emart shelf-strip crop of IMG_1104.
SKU-141,P141,2026-09-20,Ho Chi Minh City,Emart Phan Văn Trị,Modern Retail,Đùi Gà Chay Sả (Vegan Chicken Drumsticks with Lemongrass),An Nhiên,An Nhiên,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Chicken-drumstick analog,frozen meat/seafood analog,ready-to-cook,A3,wheat gluten (wheat protein),soy protein,,"Wheat protein, soy protein, turmeric, lemongrass (10%), water and seasonings",,per 100 g,field log (label or collector OSINT),,,,,107800,500,g,21560,,High,,,Y,"Phạm Gia Phát Trading & Import-Export Co., Ltd (Công ty TNHH TM XNK Phạm Gia Phát), tax code 0312857463",Vietnam,Not disclosed on brand site; company is registered as a trading/import-export firm,"Head office Hiệp Thành ward, Ho Chi Minh City (former District 12); plant not disclosed",AN-duiga,High,FORM-01; FORM-15; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,Protein not recorded.,Front/back label clear in IMG_1108. Net weight and price verified from the high-resolution Emart shelf-strip crop of IMG_1104.
SKU-142,P142,2026-09-20,Ho Chi Minh City,Emart Phan Văn Trị,Modern Retail,Sữa Chua Thực Vật Yến Mạch Chanh Dây Xoài,Vinamilk,Vinamilk,Vietnam (local),Plant-based (modern/branded),Plant-based yoghurt,plant yogurt/creamer,ready-to-eat,A11,oat,pea protein,,"Oat milk 79% (water, oat flour), sugar, passion-fruit and mango preparation 7% (passion-fruit juice/concentrate, mango pieces, sugar, water, E1422/E440, flavour and colour E160a(ii)), pea protein, coconut oil, emulsifier E471, and cultures Streptococcus thermophilus and Lactobacillus bulgaricus",1.6,per 100 g,borrowed from same product label (P122),,,,,40200,400,g,10050,628125,High,,,Y,Vietnam Dairy Products JSC (Vinamilk),Vietnam (state holding company SCIC is the largest shareholder; not verified this wave),Vinamilk,Multiple plants; not verified per SKU,VNM-yog-oat,High,FORM-01,VN-direct,High,,"Four 100g cups and 40,200đ shelf tag visible in IMG_1111. Ingredients/nutrition supplemented from exact-product OSINT; accessed 2026-09-22: https://new.vinamilk.com.vn/products/sua-chua-an-vinamilk-thuc-vat-yen-mach-chanh-day-xoai-100g."
SKU-143,P143,2026-09-20,Ho Chi Minh City,Emart Phan Văn Trị,Modern Retail,Sữa Chua Thực Vật 9 Loại Hạt,Vinamilk,Vinamilk,Vietnam (local),Plant-based (modern/branded),Plant-based yoghurt,plant yogurt/creamer,ready-to-eat,A11,pea protein,oat; nuts; bean extracts,,"Plant milk 89% (water, pea protein, oat flour, ground peanut, ground almond, walnut extract, red-bean extract, black-bean extract, mung-bean extract and white-bean extract), sugar, coconut oil, emulsifier E471, flavour, and cultures Streptococcus thermophilus and Lactobacillus bulgaricus",1.9,per 100 g,borrowed from same product label (P123),,,,,40200,400,g,10050,528947,High,,,Y,Vietnam Dairy Products JSC (Vinamilk),Vietnam (state holding company SCIC is the largest shareholder; not verified this wave),Vinamilk,Multiple plants; not verified per SKU,VNM-yog-9hat,High,FORM-01,VN-direct,High,,"Four 100g cups and 40,200đ shelf tag visible in IMG_1111. Ingredients/nutrition supplemented from exact-product OSINT; accessed 2026-09-22: https://shop.annam-gourmet.com/hcm-est/vi/catalog/product/view/id/71637."
SKU-144,P144,2026-09-20,Ho Chi Minh City,Emart Phan Văn Trị,Modern Retail,Thịt Nguội Chay Đậu Nành - Original,Ông Chà Và / NOSAFOOD,Ông Chà Và / NOSAFOOD,Vietnam (local),Plant-based (modern/branded),Canned soy luncheon meat,canned analog,ready-to-eat,A6,soy protein (25%),soy protein isolate,,"Water, soy protein (25%), soy oil (11.5%), corn starch, protein isolate and yeast extract",9.08,per 100 g,field log (label or collector OSINT),183,,13,887.1,76000,200,g,38000,418502,High,,,Y,"NOSAFOOD (brand owner; Vietnamese spice brand owner per analyst recollection, unverified)",Vietnam brand owner (unverified); product origin disputed (China vs Vietnam),Not verified,Not verified,OCV-luncheon,High,FORM-01; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,,"Front/back label in IMG_1114 to 1116; 76,000đ tag visible in IMG_1118 to 1119."
SKU-145,P145,2026-09-20,Ho Chi Minh City,Emart Phan Văn Trị,Modern Retail,Thịt Nguội Chay Đậu Nành - Smoky,Ông Chà Và / NOSAFOOD,Ông Chà Và / NOSAFOOD,Vietnam (local),Plant-based (modern/branded),Canned soy luncheon meat,canned analog,ready-to-eat,A6,soy protein (25%),soy protein isolate,,"Water, soy protein (25%), soy oil (11.5%), corn starch, protein isolate and yeast extract",,per 100 g,field log (label or collector OSINT),188,13.75,1.35,850.9,76000,200,g,38000,,High,,,Y,"NOSAFOOD (brand owner; Vietnamese spice brand owner per analyst recollection, unverified)",Vietnam brand owner (unverified); product origin disputed (China vs Vietnam),Not verified,Not verified,OCV-luncheon-smoky,High,FORM-01; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,,"Front/back label and 76,000đ tag in IMG_1117 to 1120."
SKU-146,P146,2026-09-20,Ho Chi Minh City,Lotte Mart Gò Vấp,Modern Retail,Sữa Đậu Nành Fami Nguyên Chất Ít Đường,Fami / Vinasoy,Fami / Vinasoy,Vietnam (local),Plant-based (modern/branded),Plant milk multipack,plant milk,beverage,A7,soybean (extract 50%),,,"Soybean extract 50%, water, sugar 5.8%, stabilizers E471/E407/E500(ii), nature-identical flavour and salt",2.5,per 100 ml,field log (label or collector OSINT),50,1.4,6.5,28,27500,1200,ml,2292,91667,High,,,Y,"Quang Ngai Sugar JSC (QNS), Vinasoy soy milk unit",Vietnam,Vinasoy (QNS),Quảng Ngãi (Vinasoy factory); other plants not verified this wave,FAMI-nc-id,High,FORM-01; FORM-09,VN-direct,High,,"Six 200ml cartons; promotional tag reduced from 29,800đ to 27,500đ in IMG_1126. Ingredients/nutrition supplemented from exact-product OSINT; accessed 2026-09-22: https://qns.com.vn/upload/product/1-tcb-08ns-sdn-fami-nc-it-duong-1750930457.pdf."
SKU-147,P147,2026-09-20,Ho Chi Minh City,Lotte Mart Gò Vấp,Modern Retail,Sữa Hạt Cao Đạm Ít Đường,Vinamilk,Vinamilk,Vietnam (local),Plant-based (modern/branded),Plant milk,plant milk,beverage,A8,pea protein,peanut; almond; walnut; bean extracts,,"Plant milk 92.8% (water, pea protein, vegetable oil, ground peanut, ground almond, walnut extract, black-bean extract, mung-bean extract and white-bean extract), sugar 6.5%, emulsifiers E471/E460(i)/E466, flavour, calcium carbonate, sodium selenite, vitamins C/E/B3/A/D3 and salt",5,per 100 ml,field log (label or collector OSINT),73.1,2.7,7.2,,22500,240,ml,9375,187500,High,,,Y,Vietnam Dairy Products JSC (Vinamilk),Vietnam (state holding company SCIC is the largest shareholder; not verified this wave),Vinamilk,Multiple plants; not verified per SKU,VNM-caodam-id,High,FORM-01,VN-direct,High,,"Front/back carton and 22,500đ shelf tag in IMG_1143 to 1145. Ingredients/nutrition supplemented from exact-product OSINT; accessed 2026-09-22: https://new.vinamilk.com.vn/products/sua-hat-cao-dam-vinamilk."
SKU-148,P148,2026-09-20,Ho Chi Minh City,Lotte Mart Gò Vấp,Modern Retail,Chả Giò Chay Rau Nấm,LC Foods,LC Foods,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Vegetarian spring rolls,dumpling/spring roll/bun with vegetable filling,ready-to-cook,A1,mung bean,textured soy protein (TVP granule 4-7 mm); wheat flour (wrapper),,"Vegetables 58% (yam bean, mung bean, carrot, sweet potato, taro); net rice wrapper 30% (rice, tapioca and wheat flours, water, sugar, salt, vegetable oil, shortening, emulsifier E471 and preservative E202); wood-ear mushroom 3%, sesame, textured soy protein, sugar, salt, pepper, MSG E621, soybean oil, acidity regulators and antioxidant",3.8,per 100 g,field log (label or collector OSINT),200,7.6,33.6,270,61000,400,g,15250,401316,Low,,,partial,"LC Foods JSC, tax code 3702777811",Vietnam,LC Foods JSC,"Ho Chi Minh City, Rạch Bắp Industrial Park, Tây Nam ward (former Bình Dương province, Bến Cát)",LC-chagio,High,FORM-01; FORM-28; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,,Front/back package and nutrition panel in IMG_1148; shelf-price pairing uncertain. online reference price (not store-observed); accessed 2026-09-21: https://menaselect.com/cha-gio-chay-rau-nam-400g. Ingredients/nutrition supplemented from exact-product online source; accessed 2026-09-21: https://lcfoods.vn/san-pham/cha-gio-chay-rau-nam. Brand corrected from SG Foods to LC Foods using exact 400g manufacturer match; accessed 2026-09-21: https://lcfoods.vn/san-pham/cha-gio-chay-rau-nam.
SKU-149,P149,2026-09-20,Ho Chi Minh City,Lotte Mart Gò Vấp,Modern Retail,Há Cảo Chay Cải Bó Xôi,Cholimex,Cholimex,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Vegetarian spinach dimsum,dumpling/spring roll/bun with vegetable filling,ready-to-cook,A1,mung bean,none,,"Dumpling wrapper (glutinous-rice, tapioca and corn flours) 23%; water, yam bean, taro, mung bean, sweet potato, carrot, sugar, scallion oil, shiitake, spinach 1%, glass noodles, shallot, wood-ear mushroom, iodized salt, soy sauce, sesame oil, flavour enhancer E621 and black pepper",1.53,per 100 g,field log (label or collector OSINT),166,1.88,35.7,265,49900,300,g,16633,1087146,High,,,N,Cholimex Food JSC (Công ty CP Thực phẩm Cholimex),Vietnam (foreign minority shareholding not verified),Cholimex Food JSC,"Ho Chi Minh City, Vĩnh Lộc Industrial Park, Vĩnh Lộc commune (former Bình Chánh district)",CLM-hacao-caiboxoi,High,FORM-01; FORM-27,VN-direct,High,,"Front/back package and 49,900đ price visible in IMG_1149 to 1150. Ingredients/nutrition supplemented from exact-product OSINT; accessed 2026-09-22: https://cholimexfood.com.vn/wp-content/uploads/2025/20250809_CBTT/98-Ha%CC%81%20ca%CC%89o%20chay%20ca%CC%89i%20bo%CC%81%20xo%CC%82i.pdf."
SKU-150,P150,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Plain Allium-less Vegetable Bun,brand not legible,unbranded/illegible,South Korea,"Traditional / Do Chay (mock-meat, tofu)",Frozen vegetable bun,dumpling/spring roll/bun with vegetable filling,ready-to-cook,A2,wheat flour (bun),tofu; soy protein,,"Wheat flour, water, tofu, onion, glass noodle, dried radish, shiitake, soy protein, leek, sesame and seasonings",6.3,per 100 g,field log (label or collector OSINT),198,2.4,37.8,534,92000,255,g,36078,572674,High,,,Y,n/a,n/a,Imported,Not verified,KOR-bun,High,FORM-01; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,Imported finished product (South Korea).,"Three 85g buns. Product/back label IMG_0850 to 0851; 92,000đ shelf tag paired in IMG_0849."
SKU-151,P151,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Falafel Burgur,Maris,Maris,Vietnam (local),Plant-based (modern/branded),Falafel burger patties,other,ready-to-cook,A13,chickpea,,,"Chickpeas, garlic, onion, parsley, cilantro, salt and spices",9,per 100 g,field log (label or collector OSINT),212,7.1,27.9,322.3,104000,220,g,47273,525253,High,,,Y,Not verified,Vietnam (per log),Not verified,Not verified,MARIS-falafel-b,High,FORM-01,VN-direct,High,Falafel patty; chickpeas are imported (Vietnam does not grow them commercially; not verified).,"Two patties. Package and nutrition IMG_0852 to 0853; 104,000đ tag in IMG_0849."
SKU-152,P152,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Falafel Nugget,Maris,Maris,Vietnam (local),Plant-based (modern/branded),Falafel nuggets,other,ready-to-cook,A13,chickpea,,,"Chickpeas, garlic, onion, parsley, cilantro, salt and spices",9,per 100 g,field log (label or collector OSINT),212,7.1,27.9,322.3,110000,330,g,33333,370370,High,,,Y,Not verified,Vietnam (per log),Not verified,Not verified,MARIS-falafel-n,High,FORM-01,VN-direct,High,,"Fifteen pieces. Package and nutrition IMG_0860 to 0861; 110,000đ tag in IMG_0849."
SKU-153,P153,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Plant Based Burger,Unconventional,Unconventional,Italy,Plant-based (modern/branded),Frozen burger patties,frozen meat/seafood analog,ready-to-cook,A12,soy protein concentrate,soy protein isolate; citrus fibre,,"Water, concentrated soy protein, coconut/corn oils, potato/tapioca starch, isolated soy protein, citrus fibre, yeast and beetroot extract",15,per 100 g,field log (label or collector OSINT),210,13,8,470,179000,220,g,81364,542424,High,,,Y,Italian brand (believed Gruppo Veronesi; unverified),Italy,Imported,Italy,UNC-burger,High,FORM-01; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,Imported finished product (Italy).,"Two 110g patties. Package/nutrition IMG_0854 to 0855; 179,000đ tag in IMG_0849."
SKU-154,P154,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Plant Based Sausages,Unconventional,Unconventional,Italy,Plant-based (modern/branded),Frozen sausages,frozen meat/seafood analog,ready-to-cook,A12,soy protein (rehydrated textured),soy protein isolate; citrus/bamboo fibre,,"Rehydrated soy protein, water, corn/coconut oils, potato/tapioca starch, isolated soy protein, citrus/bamboo fibre, yeast and beetroot extract",16,per 100 g,field log (label or collector OSINT),210,13,8,710,179000,180,g,99444,621528,High,,,Y,Italian brand (believed Gruppo Veronesi; unverified),Italy,Imported,Italy,UNC-sausage,High,FORM-01; FORM-02; FORM-03; FORM-05; FORM-07,VN-direct,High,Imported finished product (Italy).,"Two 90g sausages. Package/nutrition IMG_0856 to 0857; 179,000đ tag in IMG_0849."
SKU-155,P155,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Vegetable Samosa,Spring Home,Spring Home,China,"Traditional / Do Chay (mock-meat, tofu)",Frozen vegetable samosa,dumpling/spring roll/bun with vegetable filling,ready-to-cook,A1,wheat flour (pastry),peas; potato,,"Potato (48%), wheat pastry, coconut oil, carrot (8%), peas, shallot, palm oil, curry, sugar and chilli",4.1,per 100 g,field log (label or collector OSINT),178,4,31,293,85000,120,g,70833,1727642,High,,,Y,Not verified,Imported (log: China),Imported,Not verified,SPH-samosa,High,FORM-01,VN-direct,High,Imported finished product.,"Ten pieces. Package/nutrition IMG_0858 to 0859; 85,000đ shelf tag in IMG_0849."
SKU-156,P156,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Aged Cheese Classic,Kashew,Kashew,Vietnam (local),Plant-based (modern/branded),Cultured cashew cheese,vegan cheese/spread,ready-to-eat,A11,cashew,cultures,,"Cashews, filtered water, sea salt and cultures",,per 100 g,field log (label or collector OSINT),,,,,189000,160,g,118125,,High,,,partial,Not verified,Vietnam (per log),Not verified,Not verified (sold in HCMC premium stores),KAS-aged,High,FORM-01,VN-direct,High,Cashew: processed in Vietnam but most raw nuts are imported (see notes).,"Package/back label IMG_0869 to 0870; 189,000đ shelf tag in IMG_0866."
SKU-157,P157,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Aged Cheese Smoked Hickory,Kashew,Kashew,Vietnam (local),Plant-based (modern/branded),Cultured cashew cheese,vegan cheese/spread,ready-to-eat,A11,cashew,cultures,,"Cashews, filtered water, paprika, hickory extract, sea salt and cultures",,per 100 g,field log (label or collector OSINT),,,,,227000,160,g,141875,,High,,,partial,Not verified,Vietnam (per log),Not verified,Not verified (sold in HCMC premium stores),KAS-smoked,High,FORM-01,VN-direct,High,,"Package/back label IMG_0867 to 0868; 227,000đ shelf tag in IMG_0865 to 0866."
SKU-158,P158,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Kream Cheese Classic,Kashew,Kashew,Vietnam (local),Plant-based (modern/branded),Cashew cream cheese,vegan cheese/spread,ready-to-eat,A11,cashew,cultures,,Cashew-based cultured spread; full ingredient panel not photographed,,per 100 g,field log (label or collector OSINT),,,,,156600,200,g,78300,,High,,,partial,Not verified,Vietnam (per log),Not verified,Not verified (sold in HCMC premium stores),KAS-kream,Low,FORM-01,VN-direct,Low,,"200g carton and 156,600đ tag clearly paired in IMG_0865 to 0866."
SKU-159,P159,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Cashew Cream Cheese Smoked Paprika,Deep Blue Island,Deep Blue Island,Vietnam (local),Plant-based (modern/branded),Cultured cashew cream cheese,vegan cheese/spread,ready-to-eat,A11,cashew (41%),coconut cream; cultures,,"Cashews (41%), filtered water, coconut cream, paprika, dried onion, sea salt, natural smoke and cultures",9.7,per 100 g,field log (label or collector OSINT),342,28.1,12.5,306,150000,180,g,83333,859107,High,,,partial,Not verified (brand domain redirects elsewhere),Vietnam (per log),Not verified,Not verified,DBI-cc-paprika,High,FORM-01,VN-direct,High,,"Package/nutrition IMG_0871 to 0873; 150,000đ shelf tag in IMG_0865."
SKU-160,P160,2026-09-16,Ho Chi Minh City,Annam Gourmet - An Phú,Specialty Retail,Cashew Cream Cheese Classic,Deep Blue Island,Deep Blue Island,Vietnam (local),Plant-based (modern/branded),Cultured cashew cream cheese,vegan cheese/spread,ready-to-eat,A11,cashew,coconut cream; cultures,,"Cashews, filtered water, coconut cream, sea salt and cultures",8.03,per 100 g,field log (label or collector OSINT),261,23.94,3.26,316,129000,180,g,71667,892487,High,,,partial,Not verified (brand domain redirects elsewhere),Vietnam (per log),Not verified,Not verified,DBI-cc-classic,High,FORM-01,VN-direct,High,,"Package/nutrition IMG_0874 to 0876; 129,000đ shelf tag in IMG_0866."
SKU-161,P161,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Bánh Bột Lọc Nhân Rau Củ (Vegan Tapioca Dumplings),Hue One Food,Hue One Food,Vietnam (local),"Traditional / Do Chay (mock-meat, tofu)",Vegetable tapioca dumplings,dumpling/spring roll/bun with vegetable filling,ready-to-cook,A1,"none (tapioca, vegetables)",,,Ingredient panel not photographed,,per 100 g,field log (label or collector OSINT),,,,,38900,220,g,17682,,High,,,N,Not verified,Vietnam (per log),Not verified,Not verified,HUE1-botloc,Low,FORM-01,VN-direct,Low,,"220g package and 38,900đ shelf tag are paired in IMG_0880."
SKU-162,P162,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Flora Original,Flora,Flora,Imported (country not captured),Plant-based (modern/branded),Plant-based spread,vegan cheese/spread,ready-to-eat,A0,none (plant oils),,,Plant-oil spread; ingredient panel not photographed,,per 100 g,field log (label or collector OSINT),,,,,106900,250,g,42760,,High,,,n/a,Upfield (believed),Imported,Imported,Not verified,FLORA,Low,FORM-01,VN-direct,Low,Imported finished product.,"250g tubs and 106,900đ shelf tag in IMG_0885."
SKU-163,P163,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Aged Cashew Cheese - Mediterranean Sunshine,Deep Blue Island,Deep Blue Island,Vietnam (local),Plant-based (modern/branded),Aged cultured cashew cheese,vegan cheese/spread,ready-to-eat,A11,cashew (39%),coconut cream; cultures,,"Cashews (39%), filtered water, coconut cream, tomato, sweet pepper, onion, oregano, garlic, sea salt, natural smoke and cultures",,per 100 g,field log (label or collector OSINT),421,,15.4,497,249900,145,g,172345,,High,,,partial,Not verified (brand domain redirects elsewhere),Vietnam (per log),Not verified,Not verified,DBI-aged-med,High,FORM-01,VN-direct,High,,"Package/details IMG_0888 to 0892; 249,900đ shelf tag paired in IMG_0889."
SKU-164,P164,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Aged Cashew Cheese - Smoked Gouda,Deep Blue Island,Deep Blue Island,Vietnam (local),Plant-based (modern/branded),Aged cultured cashew cheese,vegan cheese/spread,ready-to-eat,A11,cashew,cultures,,Cashew-based cultured cheese; full ingredient panel not photographed,,per 100 g,field log (label or collector OSINT),,,,,229900,145,g,158552,,High,,,partial,Not verified (brand domain redirects elsewhere),Vietnam (per log),Not verified,Not verified,DBI-aged-gouda,Low,FORM-01,VN-direct,Low,,"145g product name and 229,900đ tag visible in IMG_0893 to 0895."
SKU-165,P165,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Nut-Free Vegan Pesto,Tartine,Tartine,Vietnam (local),Plant-based (modern/branded),Vegan pesto sauce,other,ready-to-eat,A0,"none (basil, olive oil)",,,"Basil leaves, olive oil, garlic and salt",,per 100 g,field log (label or collector OSINT),,,,,135900,150,g,90600,,High,,,n/a,Not verified,Vietnam (per log),Not verified,Not verified,TART-pesto,High,FORM-01,VN-direct,High,Not a protein product.,"Jar and 150ml/135,900đ shelf tag in IMG_0893 to 0895."
SKU-166,P166,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Hummus Classic,Tartine,Tartine,Vietnam (local),Plant-based (modern/branded),Hummus,vegan cheese/spread,ready-to-eat,A13,chickpea,tahini (sesame),,"Chickpeas, tahini, olive oil, lemon, cumin, garlic, pepper and salt",,per 100 g,field log (label or collector OSINT),,,,,89900,150,g,59933,,High,,,Y,Not verified,Vietnam (per log),Not verified,Not verified,TART-hummus,High,FORM-01,VN-direct,High,,"Jar and 150ml/89,900đ shelf tag in IMG_0893 to 0897."
SKU-167,P167,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Coconut Yogurt Plain,Deep Blue Island,Deep Blue Island,Vietnam (local),Plant-based (modern/branded),Plant-based yoghurt,plant yogurt/creamer,ready-to-eat,A11,coconut (97% cream),,,"Fresh coconut cream (97%), tapioca and live vegan cultures",2.93,per 100 g,field log (label or collector OSINT),257.7,24.83,5.63,11.8,68900,450,g,15311,522564,High,,,N,Not verified (brand domain redirects elsewhere),Vietnam (per log),Not verified,Not verified,DBI-coco-yog,High,FORM-01,VN-direct,High,,"Package/nutrition IMG_0898 to 0902; 68,900đ shelf tag visible in IMG_0900 to 0901."
SKU-168,P168,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Sweetened Condensed Coconut Milk,Samui,Samui,Thailand,Plant-based (modern/branded),Condensed coconut milk,other,ready-to-eat,A0,coconut,,,Coconut-milk based sweetened condensed product; full ingredient panel photographed but partly obscured,,per 100 g,field log (label or collector OSINT),,,,,105900,320,g,33094,,High,,,Y,Not verified,Thailand,Imported,Not verified,SAMUI,High,FORM-01,VN-direct,High,Imported finished product (Thailand). Not a protein product.,"320g can and 105,900đ shelf tag in IMG_0906 to 0913."
SKU-169,P169,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Organic Hemp Protein,Dragon Superfoods,Dragon Superfoods,Bulgaria,Plant-based (modern/branded),Hemp protein powder,protein powder,dry,A14,hemp,,,100% hemp protein powder,43,per 100 g,field log (label or collector OSINT),343,8.3,28,,309900,200,g,154950,360349,High,,,Y,Not verified,Imported (log: Bulgaria),Imported,Not verified,DRAGON-hemp,High,FORM-01,VN-direct,High,Imported (Bulgaria).,"Package/back label IMG_0915 to 0916; 200g and 309,900đ shelf tag paired in IMG_0914."
SKU-170,P170,2026-09-16,Ho Chi Minh City,Nam An Market - 21 Thảo Điền,Specialty Retail,Organic Hemp Protein,Diet Food,Diet Food,Lithuania,Plant-based (modern/branded),Hemp protein powder,protein powder,dry,A14,hemp,,,100% powdered hemp seeds,51,per 100 g,field log (label or collector OSINT),383,12,,,365900,200,g,182950,358725,High,,,Y,Not verified,Imported (log: Lithuania),Imported,Not verified,DIETFOOD-hemp,High,FORM-01,VN-direct,High,Imported.,"Package/back label IMG_0917 to 0918; 200g and 365,900đ shelf tag paired in IMG_0914."
