series,measure,basis,calendar,period,index_mean,index_min,index_max,n_years,years,source_ids,evidence_label,confidence,demand_evidence_type,notes
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,4,1.03,0.88,1.26,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,5,1.02,0.88,1.19,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,6,1.03,0.95,1.14,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,7,1.01,0.92,1.12,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,8,1.03,0.84,1.23,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,9,0.96,0.83,1.07,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,10,0.98,0.76,1.08,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,11,0.99,0.73,1.16,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",Gregorian month,12,1.01,0.85,1.16,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Tet month,-3,1.02,0.76,1.16,5,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Tet month,-2,0.96,0.73,1.16,5,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Tet month,-1,1.0,0.85,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Tet month,0,0.9,0.78,1.07,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Tet month,1,0.98,0.6,1.19,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Vu Lan month,-3,0.98,0.88,1.12,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Vu Lan month,-2,1.06,0.97,1.14,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Vu Lan month,-1,1.0,0.92,1.06,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Vu Lan month,0,1.02,0.84,1.23,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 3504",FOB value,"China-reported, FOB",months from Vu Lan month,1,0.97,0.83,1.07,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,1,0.92,0.27,1.77,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,2,0.57,0.44,0.75,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,3,0.88,0.62,1.23,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,4,0.82,0.51,1.13,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,5,1.04,0.6,1.36,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,6,1.09,0.61,1.84,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,7,1.25,0.61,1.88,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,8,1.0,0.65,1.53,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,9,1.0,0.57,1.79,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,10,1.0,0.64,1.27,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,11,0.96,0.6,1.49,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,12,1.48,0.95,2.7,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,-3,1.13,0.68,1.49,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,-2,1.38,0.64,2.7,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,-1,1.13,0.85,1.77,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,0,0.47,0.27,0.73,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Tet month,1,0.82,0.45,1.23,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,-3,1.1,0.89,1.36,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,-2,1.12,0.61,1.84,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,-1,1.32,0.61,1.88,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,0,1.04,0.65,1.79,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 2106.10",FOB value,"China-reported, FOB",months from Vu Lan month,1,0.9,0.57,1.27,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,1,1.04,0.85,1.29,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,2,0.83,0.67,1.02,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,3,1.03,0.91,1.2,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,4,1.03,0.86,1.35,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,5,1.1,0.95,1.26,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,6,1.06,0.89,1.26,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 2106.10",FOB value,"China-reported, FOB",Gregorian month,7,0.99,0.9,1.03,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
