reporter,partner,flow,hs_code,hs_label,year,month,value_usd,net_weight_t,unit_value_usd_per_kg,weight_estimated,lunar_calendar_note,source_ids,evidence_label,confidence,demand_evidence_type,notes
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2019,11,14099596,10583.2,1.33,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2019,12,16683992,12509.8,1.33,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,1,8322495,6496.6,1.28,no,Tet month (lunar 1/1 on 2020-01-25),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,2,13925838,9945.9,1.4,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,3,22692594,16150.9,1.41,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,4,19072980,14013.9,1.36,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,5,14789141,11255.6,1.31,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,6,13952733,9052.3,1.54,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,7,12937006,7459.1,1.73,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,8,13091495,8137.3,1.61,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,9,19686239,14685.3,1.34,no,Vu Lan month (lunar 7/15 on 2020-09-02),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,10,19155865,14088.4,1.36,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,11,22064247,14772.8,1.49,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2020,12,22787732,12525.5,1.82,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,1,16555000,11252.2,1.47,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,2,11887115,10725.4,1.11,no,Tet month (lunar 1/1 on 2021-02-12),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,3,24118709,15487.6,1.56,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,4,15253782,9836.5,1.55,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,5,13199322,8471.2,1.56,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,6,19610909,12446.9,1.58,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,7,19688029,11322.1,1.74,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,8,15054160,10895.5,1.38,no,Vu Lan month (lunar 7/15 on 2021-08-22),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,9,13971280,9676.7,1.44,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,10,12736075,8501.1,1.5,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,11,18960237,8720.8,2.17,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2021,12,19045855,10047.1,1.9,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,1,14806673,9429.7,1.57,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,2,13601032,8802.7,1.55,no,Tet month (lunar 1/1 on 2022-02-01),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,3,24528937,16274.2,1.51,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,4,24262176,16857.2,1.44,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,5,24480733,15630.6,1.57,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,6,21295601,12828.9,1.66,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,7,17676289,10016.4,1.76,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,8,17281212,10238.0,1.69,no,Vu Lan month (lunar 7/15 on 2022-08-12),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,9,16174947,11174.3,1.45,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,10,20231184,16520.3,1.22,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,11,17575270,14146.5,1.24,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2022,12,18423297,11901.5,1.55,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,1,10506827,7115.7,1.48,no,Tet month (lunar 1/1 on 2023-01-22),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,2,14808103,12499.8,1.18,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,3,20828309,16683.8,1.25,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,4,21801024,17938.9,1.22,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,5,23532237,18155.8,1.3,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,6,22262918,16582.4,1.34,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,7,20774995,15938.1,1.3,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,8,19248212,12942.9,1.49,no,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,9,21470690,16321.8,1.32,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,10,18026668,12250.5,1.47,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,11,19761434,15657.5,1.26,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2023,12,20890634,17130.8,1.22,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,1,22778702,18065.0,1.26,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,2,10961717,11003.9,1.0,no,Tet month (lunar 1/1 on 2024-02-10),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,3,28410895,23812.7,1.19,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,4,22230068,19601.7,1.13,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,5,18945357,13081.5,1.45,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,6,24086689,19927.4,1.21,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,7,24511709,20982.3,1.17,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,8,20926814,17954.4,1.17,no,Vu Lan month (lunar 7/15 on 2024-08-18),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,9,22702318,18458.5,1.23,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,10,20906770,19349.3,1.08,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,11,26573207,20279.1,1.31,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,230990,"animal feed preparations (2309.90), feed control",2024,12,25408148,24121.2,1.05,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,1,270314,124.4,2.17,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,2,159791,77.5,2.06,no,Tet month (lunar 1/1 on 2019-02-05),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,3,303526,141.7,2.14,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,4,291605,137.0,2.13,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,5,377240,256.5,1.47,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,6,232712,178.0,1.31,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,7,177756,70.0,2.54,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,8,327438,237.5,1.38,no,Vu Lan month (lunar 7/15 on 2019-08-15),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,9,144493,63.7,2.27,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,10,420234,253.1,1.66,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,11,486029,281.6,1.73,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2019,12,349612,319.3,1.09,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2020,1,263944,128.0,2.06,no,Tet month (lunar 1/1 on 2020-01-25),BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2020,2,306198,137.2,2.23,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
China,Viet Nam,export,350400,protein substances incl. soy isolate (3504),2020,3,686033,325.6,2.11,no,,BRD-05,VN-direct,High,revealed,China-reported FOB exports by month of export
